Project Name,Test Suite Name,Test Method Name,Category,File Extension
junit-quickcheck,PropertyParameterConfigurationIsolationTest,acrossParametersOfSameTypeWithOneConstant,NIO,java
junit-quickcheck,PropertyTupleSampleSizeTest,shouldFeedADefaultNumberOfValuesToAProperty,NIO,java
junit-quickcheck,PropertyTupleSampleSizeTest,shouldRespectTrialCountIfSpecified,NIO,java
junit-quickcheck,PropertyTupleSampleSizeTest,trialCountHoldsForEntirePropertyRatherThanIndividualParameters,NIO,java
junit-quickcheck,SamplingButAlsoIncludingAGivenSetTest,alsoHonorsGeneratorsApartFromFixedSet,NIO,java
junit-quickcheck,SamplingButAlsoIncludingAGivenSetTest,ctorOnly,NIO,java
junit-quickcheck,SamplingButAlsoIncludingAGivenSetTest,enums,NIO,java
junit-quickcheck,SamplingButAlsoIncludingAGivenSetTest,explicitConversion,NIO,java
junit-quickcheck,SamplingButAlsoIncludingAGivenSetTest,favorValueOf,NIO,java
junit-quickcheck,SamplingButAlsoIncludingAGivenSetTest,manyParameters,NIO,java
junit-quickcheck,SamplingButAlsoIncludingAGivenSetTest,primitiveBooleans,NIO,java
junit-quickcheck,SamplingButAlsoIncludingAGivenSetTest,primitiveBytes,NIO,java
junit-quickcheck,SamplingButAlsoIncludingAGivenSetTest,primitiveChars,NIO,java
junit-quickcheck,SamplingButAlsoIncludingAGivenSetTest,primitiveDoubles,NIO,java
junit-quickcheck,SamplingButAlsoIncludingAGivenSetTest,primitiveFloats,NIO,java
junit-quickcheck,SamplingButAlsoIncludingAGivenSetTest,primitiveIntegers,NIO,java
junit-quickcheck,SamplingButAlsoIncludingAGivenSetTest,primitiveLongs,NIO,java
junit-quickcheck,SamplingButAlsoIncludingAGivenSetTest,primitiveShorts,NIO,java
junit-quickcheck,SamplingButAlsoIncludingAGivenSetTest,strings,NIO,java
junit-quickcheck,SamplingButAlsoIncludingAGivenSetTest,wrapperBooleans,NIO,java
junit-quickcheck,SamplingButAlsoIncludingAGivenSetTest,wrapperBytes,NIO,java
junit-quickcheck,SamplingButAlsoIncludingAGivenSetTest,wrapperChars,NIO,java
junit-quickcheck,SamplingButAlsoIncludingAGivenSetTest,wrapperDoubles,NIO,java
junit-quickcheck,SamplingButAlsoIncludingAGivenSetTest,wrapperFloats,NIO,java
junit-quickcheck,SamplingButAlsoIncludingAGivenSetTest,wrapperIntegers,NIO,java
junit-quickcheck,SamplingButAlsoIncludingAGivenSetTest,wrapperLongs,NIO,java
junit-quickcheck,SamplingButAlsoIncludingAGivenSetTest,wrapperShorts,NIO,java
junit-quickcheck,SamplingOnlyFromAGivenSetTest,ctorOnly,NIO,java
junit-quickcheck,SamplingOnlyFromAGivenSetTest,enums,NIO,java
junit-quickcheck,SamplingOnlyFromAGivenSetTest,explicitConversion,NIO,java
junit-quickcheck,SamplingOnlyFromAGivenSetTest,favorValueOf,NIO,java
junit-quickcheck,SamplingOnlyFromAGivenSetTest,manyParameters,NIO,java
junit-quickcheck,SamplingOnlyFromAGivenSetTest,onlyTrumpsAlso,NIO,java
junit-quickcheck,SamplingOnlyFromAGivenSetTest,onlyTrumpsGenerators,NIO,java
junit-quickcheck,SamplingOnlyFromAGivenSetTest,primitiveBooleans,NIO,java
junit-quickcheck,SamplingOnlyFromAGivenSetTest,primitiveBytes,NIO,java
junit-quickcheck,SamplingOnlyFromAGivenSetTest,primitiveChars,NIO,java
junit-quickcheck,SamplingOnlyFromAGivenSetTest,primitiveDoubles,NIO,java
junit-quickcheck,SamplingOnlyFromAGivenSetTest,primitiveFloats,NIO,java
junit-quickcheck,SamplingOnlyFromAGivenSetTest,primitiveIntegers,NIO,java
junit-quickcheck,SamplingOnlyFromAGivenSetTest,primitiveLongs,NIO,java
junit-quickcheck,SamplingOnlyFromAGivenSetTest,primitiveShorts,NIO,java
junit-quickcheck,SamplingOnlyFromAGivenSetTest,strings,NIO,java
junit-quickcheck,SamplingOnlyFromAGivenSetTest,wrapperBooleans,NIO,java
junit-quickcheck,SamplingOnlyFromAGivenSetTest,wrapperBytes,NIO,java
junit-quickcheck,SamplingOnlyFromAGivenSetTest,wrapperChars,NIO,java
junit-quickcheck,SamplingOnlyFromAGivenSetTest,wrapperDoubles,NIO,java
junit-quickcheck,SamplingOnlyFromAGivenSetTest,wrapperFloats,NIO,java
junit-quickcheck,SamplingOnlyFromAGivenSetTest,wrapperIntegers,NIO,java
junit-quickcheck,SamplingOnlyFromAGivenSetTest,wrapperLongs,NIO,java
junit-quickcheck,SamplingOnlyFromAGivenSetTest,wrapperShorts,NIO,java
junit-quickcheck,ShrinkingTest,assumptionFailureWhileShrinking,NIO,java
junit-quickcheck,ShrinkingTest,disablingShrinking,NIO,java
junit-quickcheck,UsualJUnitMachineryOnPropertyBasedTest,orderingOfStatements,NIO;OD,java
junit-quickcheck,UsualJUnitMachineryOnShrinkingPropertyBasedTest,orderingOfStatements,NIO,java
junit-quickcheck,UsualJUnitMachineryOnSubclassPropertyTest,expectedOrderingOfMethods,NIO,java
junit-quickcheck,UsualJUnitMachineryOnTraitBasedPropertyTest,expectedOrderingOfMethods,NIO,java
secor,FileReaderWriterFactoryTest,testDelimitedTextFileReader,NOD,java
secor,FileReaderWriterFactoryTest,testDelimitedTextFileWriter,NOD,java
pmd,SummaryHTMLRendererTest,testRendererMultiple,ID,java
client_java,CustomMappingSampleBuilderTest,test_WHEN_MoreToFormatInLabelsAndName_THEN_ShouldReturnCorrectSample,ID,java
quarkus,CompilerFlagsTest,defaulting,ID,java
quarkus,CompilerFlagsTest,redundancyReduction,ID,java
quarkus,CodestartProjectGenerationTest,checkDefaultProject,ID,java
quarkus,ExtensionCatalogSerializationTest,testExtensionCatalog,ID,java
quarkus,ExtensionCatalogSerializationTest,testPlatformsConfig,ID,java
quarkus,DevToolsConfigSerializationTest,testRegistryMavenRepoUrlAndId,ID,java
querydsl,GenericExporterTest,execute,ID,java
querydsl,GenericExporterTest,execute2,ID,java
querydsl,SearchQueryTest,count,NOD,java
querydsl,SearchQueryTest,list,NIO;NOD,java
querydsl,SearchQueryTest,listResults,NOD;OD-Brit,java
querydsl,SearchQueryTest,no_where,NIO;NOD,java
querydsl,SearchQueryTest,ordering,NIO;NOD,java
querydsl,SearchQueryTest,paging,NOD,java
byte-buddy,TypeDescriptionArrayProjectionTest,testTypeAnnotationExceptionType,ID,java
byte-buddy,TypeDescriptionGenericBuilderTest,testTypeAnnotationExceptionType,ID,java
byte-buddy,MethodCallProxyTest,testNonGenericParameter,ID,java
rest-assured,LoggingIfValidationFailsTest,logging_of_both_request_and_response_validation_works_when_test_fails,ID,java
rest-assured,ResponseLoggingTest,logging_if_response_validation_fails_works,ID,java
rest-assured,LoggingIfValidationFailsTest,logging_of_both_request_and_response_validation_works_when_test_fails,ID,java
rest-assured,LoggingIfValidationFailsTest,logging_of_both_request_with_uri_function_and_response_validation_works_when_test_fails,ID,java
rest-assured,ResponseLoggingTest,logging_if_response_validation_fails_works,ID,java
rest-assured,WebTestClientSpecificationMergingTest,web_test_client_factory_is_not_overwritten_when_not_defined_in_specification,OD,java
rest-assured,JsonPathTest,jsonPathSupportsPrettifiyingJson,ID,java
rest-assured,JsonPathTest,jsonPathSupportsPrettyPrintingJson,ID,java
rest-assured,JsonPathTest,pretty_printing_works,ID,java
whois,RdapResponseJsonTest,domain_serialization_test,ID,java
whois,RdapResponseJsonTest,ip_serialization_test,ID,java
whois,RdapResponseJsonTest,nameserver_serialization_test,ID,java
rrd4j,FontTest,testClean,OD-Vic,java
runelite,AssemblerTest,testAssemble[0],ID,java
runelite,AssemblerTest,testAssemble[1],ID,java
emobility-smart-charging,FuseTreeTest,testToJSON,ID,java
fosstars-rating-core,VulnerabilitiesFromOwaspDependencyCheckTest,testVulnerabilitiesAvailable,ID,java
pair-distribution-app,DayPairsHelperTest,testGenerateNewDayPairs,ID,java
pair-distribution-app,DayPairsHelperTest,testGenerateNewDayPairsNoPastState,ID,java
pair-distribution-app,DayPairsHelperTest,testGenerateNewDayPairsNoPastStateAndRotationNeeded,ID,java
pair-distribution-app,DayPairsHelperTest,testGenerateNewDayPairsOnlyOldDevAvailableForStory,ID,java
pair-distribution-app,DayPairsHelperTest,testGenerateNewDayPairsSoloRequired,ID,java
pair-distribution-app,DayPairsHelperTest,testGenerateNewDayPairsWithEverydayRotation,ID,java
pair-distribution-app,DayPairsHelperTest,testGenerateNewDayPairsWithSmallestWeight,ID,java
scimono,GroupRequestTest,testReadGroupsWithIndexPagedResponse,ID,java
scimono,ResourcePageQueryTest,testCreateCustomIdentityFilter,ID,java
scimono,ResourcePageQueryTest,testCreateCustomIndexFilter,ID,java
scimono,ResourcePageQueryTest,testCreateDefaultIdentityFilter,ID,java
scimono,ResourcePageQueryTest,testCreateDefaultIndexFilter,ID,java
scimono,SCIMResourceRequestInvocationTest,readResourcesTests,ID,java
scimono,SCIMResourceResponseHandlingTest,testReadAllUsers,ID,java
scimono,SCIMResourceResponseHandlingTest,testReadMultipleUsersDefaultFilter,ID,java
scimono,SCIMResourceResponseHandlingTest,testReadMultipleUsersIndexFilter,ID,java
scimono,UserRequestTest,testReadUsersWithIndexPagedResponse,ID,java
scimono,UserRequestTest,testReadUsersWithPagedByIdentityResponse,ID,java
seata,CollectionUtilsTest,encodeMap,ID,java
Slimefun4,TestMaterialTagSetting,testAllowedValue,ID,java
snakeyaml,LowLevelApiTest,testLowLevel,ID,java
snakeyaml,BoolTagTest,testBoolOutAsEmpty2,ID,java
snakeyaml,BoolTagTest,testBoolOutAsEmpty3,ID,java
snakeyaml,types,testBoolOutAsEmpty3,ID,java
snakeyaml,types,testNullOutAsEmpty2,ID,java
snakeyaml-engine,DumpToStringTest,dumpToStringTwice,ID,java
snakeyaml-engine,RecursiveMapTest,loadRecursiveMap2,ID,java
snakeyaml-engine,ReferencesTest,parseManyAliasesForCollections,ID,java
snakeyaml-engine,ReferencesTest,referencesWithRecursiveKeysNotAllowedByDefault,ID,java
snowflake-jdbc,SnowflakeAzureClientTest,testFormatStorageExtendedErrorInformation,ID,java
sofa-boot,DefaultLevelTest,testDefaultLevel,ID,java
sonar-php,ExecutableLineVisitorTest,test,ID,java
soot,TestDominance,TestAcyclicCFG,ID,java
soot,TestDominance,TestMultiTailedPostDom,ID,java
soot,TestDominance,TestSimpleDiamond,ID,java
tools,TestPackageSheet,tesConcludedLicensetCol,ID,java
tools,TestPackageSheet,testDeclaredLicenseCol,ID,java
spring-cloud-config,GiteePropertyPathNotificationExtractorTests,giteeSample,ID,java
spring-data-cassandra,CriteriaUnitTests,shouldCreateIsInSet,ID,java
spring-data-couchbase,MappingCouchbaseConverterTests,writesAndReadsCustomFieldsConvertedClass,ID,java
spring-data-envers,QueryDslRepositoryIntegrationTests,testWithRevisions,OD-Vic,java
spring-data-jpa,UserRepositoryStoredProcedureIntegrationTests,entityAnnotatedCustomNamedProcedurePlus1IO2,ID,java
spring-data-jpa,UserRepositoryStoredProcedureIntegrationTests,entityAnnotatedCustomNamedProcedurePlus1IOoptional,ID,java
spring-ws,SpringDigestPasswordValidationCallbackHandlerTest,testAuthenticateUserDigestUserNotFound,OD;UD,java
spring-ws,SpringDigestPasswordValidationCallbackHandlerTest,testAuthenticateUserDigestValidInvalid,OD;UD,java
CoreNLP,DirectedMultiGraphTest,testConnectedComponents,ID,java
CoreNLP,CollectionValuedMapTest,testAddRemove,ID,java
stargate,ColumnTest,testToStringWithCollections,ID,java
JSON-java,JSONMLTest,testToJSONObject_reversibility,ID,java
JSON-java,JSONObjectTest,valueToString,ID,java
JSON-java,JSONPointerTest,queryByEmptyKeySubObject,ID,java
JSON-java,XMLTest,testIndentComplicatedJsonObject,ID,java
JSON-java,XMLTest,testIndentComplicatedJsonObjectWithArrayAndWithConfig,ID,java
JSON-java,XMLTest,testIndentSimpleJsonArray,ID,java
JSON-java,XMLTest,testIndentSimpleJsonObject,ID,java
FluentJPA,FamilyTest,test1,ID,java
aismessages,NMEAMessageHandlerTest,canHandleFragmentedMessageReceived,OD-Vic,java
aismessages,NMEAMessageHandlerTest,canHandleUnfragmentedMessageReceived,OD-Vic,java
spring-cloud-tencent,Metadata2HeaderFeignInterceptorTest,test1,ID,java
spring-cloud-tencent,MetadataRestTemplateInterceptorTest,test1,ID,java
starts,WriterTest,testWriteGrpahWithMultipleEdges,ID,java
unix4j,FindFileTimeDependentTest,find_fileCreatedBeforeNow,OD-Vic,java
twilio-java,PolicyTest,testToJson,ID,java
undertow,SaveOriginalPostRequestTestCase,testParametersFromOriginalPostRequest,ID,java
undertow,AnnotatedEndpointTest,testCloseReason,OD-Vic,java
flow,BeanValidatorTest,testInvalidDecimalsFailsInFrench,OD,java
vjtools,JsonMapperTest,jsonp,ID,java
vjtools,JsonMapperTest,threeTypeMappers,ID,java
vjtools,JsonMapperTest,toJson,ID,java
typescript-generator,EnumConstantsExtensionTest,basicTest,ID,java
typescript-generator,EnumConstantsExtensionTest,testSorting,ID,java
typescript-generator,EnumTest,testEnumAsEnum,ID,java
typescript-generator,EnumTest,testEnumAsInlineUnion,ID,java
typescript-generator,EnumTest,testEnumAsNumberBasedEnum,ID,java
typescript-generator,EnumTest,testEnumAsUnion,ID,java
typescript-generator,EnumTest,testEnumMapKeys_asInlineUnion,ID,java
typescript-generator,EnumTest,testEnumUsingToString,ID,java
typescript-generator,EnumTest,testEnumWithJsonPropertyAnnotations,ID,java
typescript-generator,EnumTest,testEnumWithJsonValueFieldAnnotation,ID,java
typescript-generator,EnumTest,testEnumWithJsonValueMethodAnnotation,ID,java
typescript-generator,EnumTest,testSingleEnum,ID,java
typescript-generator,ImmutablesTest,testImmutables,ID,java
wikidata-toolkit,MwDumpFileProcessingTest,testMwDailyDumpFileProcessing,OD-Brit,java
wikidata-toolkit,MwDumpFileProcessingTest,testMwMostRecentFullDumpFileProcessing,OD-Brit,java
wikidata-toolkit,MwDumpFileProcessingTest,testMwRecentCurrentDumpFileProcessing,OD-Brit,java
wikidata-toolkit,DirectoryManagerFactoryTest,createDefaultDirectoryManagerPath,OD-Vic,java
wikidata-toolkit,DirectoryManagerFactoryTest,createDirectoryManagerIoException,OD-Vic,java
jboss-ejb-client,MixedModeServiceURLTestCase,testInvocationOnMixedModeCluster,ID,java
wildfly,InitialContextFactoryTestCase,testInitialFactory,OD-Vic,java
wildfly,InitialContextFactoryTestCase,testJavaContext,OD-Vic,java
wildfly,InitialContextTestCase,testRegisterURLSchemeHandler,OD-Vic,java
wildfly,NamingContextTestCase,testBind,OD-Vic,java
wildfly,NamingContextTestCase,testBindReferenceable,OD-Vic,java
wildfly,NamingContextTestCase,testCreateSubcontext,OD-Vic,java
wildfly,NamingContextTestCase,testList,OD-Vic,java
wildfly,NamingContextTestCase,testListBindings,OD-Vic,java
wildfly,NamingContextTestCase,testListBindingsNameNotFound,OD-Vic,java
wildfly,NamingContextTestCase,testListBindingsWithContinuation,OD-Vic,java
wildfly,NamingContextTestCase,testListNameNotFound,OD-Vic,java
wildfly,NamingContextTestCase,testListWithContinuation,OD-Vic,java
wildfly,NamingContextTestCase,testLookup,OD-Vic,java
wildfly,NamingContextTestCase,testLookupContextLink,OD-Vic,java
wildfly,NamingContextTestCase,testLookupEmptyName,OD-Vic,java
wildfly,NamingContextTestCase,testLookupLink,OD-Vic,java
wildfly,NamingContextTestCase,testLookupNameNotFound,OD-Vic,java
wildfly,NamingContextTestCase,testLookupReference,OD-Vic,java
wildfly,NamingContextTestCase,testLookupWithContinuation,OD-Vic,java
wildfly,NamingContextTestCase,testLookupWitResolveResult,OD-Vic,java
wildfly,NamingContextTestCase,testRebind,OD-Vic,java
wildfly,NamingContextTestCase,testRebindReferenceable,OD-Vic,java
wildfly,NamingContextTestCase,testUnbind,OD-Vic,java
wildfly,NamingEventCoordinatorTestCase,testFireAllEvent,OD-Vic,java
wildfly,NamingEventCoordinatorTestCase,testFireMultiLevelEvent,OD-Vic,java
wildfly,NamingEventCoordinatorTestCase,testFireObjectEvent,OD-Vic,java
wildfly,NamingEventCoordinatorTestCase,testFireOneLevelEvent,OD-Vic,java
wildfly,NamingEventCoordinatorTestCase,testFireSubTreeEvent,OD-Vic,java
wildfly,ObjectFactoryTestCase,testBindAndRetrieveObjectFactoryFromInitialContext,OD-Vic,java
wildfly,ObjectFactoryTestCase,testBindAndRetrieveObjectFactoryFromNamingContext,OD-Vic,java
wildfly,ServiceBasedNamingStoreTestCase,testListBindings,OD-Vic,java
wildfly,ServiceBasedNamingStoreTestCase,testLookupBinding,OD-Vic,java
wildfly,ServiceBasedNamingStoreTestCase,testLookupBindingUsingNestedContext,OD-Vic,java
wildfly,ServiceBasedNamingStoreTestCase,testStoredContext,OD-Vic,java
wildfly,NamingSubsystemTestCase,testCompositeBindingOps,OD-Vic,java
wildfly,NamingSubsystemTestCase,testCompositeBindingUpdate,OD-Vic,java
wildfly,NamingSubsystemTestCase,testOnlyExternalContextAllowsCache,OD-Vic,java
wildfly,NamingSubsystemTestCase,testRejectionsEAP6,OD-Vic,java
wildfly,NamingSubsystemTestCase,testRejectionsEAP7,OD-Vic,java
wildfly,NamingSubsystemTestCase,testSubsystem,OD-Vic,java
wildfly,WritableServiceBasedNamingStoreTestCase,testBind,OD-Vic,java
wildfly,WritableServiceBasedNamingStoreTestCase,testBindNested,OD-Vic,java
wildfly,WritableServiceBasedNamingStoreTestCase,testPermissions,OD-Brit,java
wildfly,WritableServiceBasedNamingStoreTestCase,testRebind,OD-Vic,java
wildfly,StandardConfigsXMLValidationUnitTestCase,testDomain,ID,java
wildfly,StandardConfigsXMLValidationUnitTestCase,testDomain,ID,java
wildfly,StandardConfigsXMLValidationUnitTestCase,testDomain,ID,java
wildfly,StandardConfigsXMLValidationUnitTestCase,testHost,ID,java
wildfly,StandardConfigsXMLValidationUnitTestCase,testHost,ID,java
wildfly,StandardConfigsXMLValidationUnitTestCase,testHost,ID,java
wildfly,StandardConfigsXMLValidationUnitTestCase,testHostMaster,ID,java
wildfly,StandardConfigsXMLValidationUnitTestCase,testHostMaster,ID,java
wildfly,StandardConfigsXMLValidationUnitTestCase,testHostPrimary,ID,java
wildfly,StandardConfigsXMLValidationUnitTestCase,testHostSecondary,ID,java
wildfly,StandardConfigsXMLValidationUnitTestCase,testHostSlave,ID,java
wildfly,StandardConfigsXMLValidationUnitTestCase,testHostSlave,ID,java
wildfly,StandardConfigsXMLValidationUnitTestCase,testStandalone,ID,java
wildfly,StandardConfigsXMLValidationUnitTestCase,testStandalone,ID,java
wildfly,StandardConfigsXMLValidationUnitTestCase,testStandalone,ID,java
wildfly,StandardConfigsXMLValidationUnitTestCase,testStandaloneActiveMQEmbedded,ID,java
wildfly,StandardConfigsXMLValidationUnitTestCase,testStandaloneEC2FullHA,ID,java
wildfly,StandardConfigsXMLValidationUnitTestCase,testStandaloneEC2FullHA,ID,java
wildfly,StandardConfigsXMLValidationUnitTestCase,testStandaloneEC2HA,ID,java
wildfly,StandardConfigsXMLValidationUnitTestCase,testStandaloneEC2HA,ID,java
wildfly,StandardConfigsXMLValidationUnitTestCase,testStandaloneFull,ID,java
wildfly,StandardConfigsXMLValidationUnitTestCase,testStandaloneFull,ID,java
wildfly,StandardConfigsXMLValidationUnitTestCase,testStandaloneFull,ID,java
wildfly,StandardConfigsXMLValidationUnitTestCase,testStandaloneGenericJMS,ID,java
wildfly,StandardConfigsXMLValidationUnitTestCase,testStandaloneGenericJMS,ID,java
wildfly,StandardConfigsXMLValidationUnitTestCase,testStandaloneGenericJMS,ID,java
wildfly,StandardConfigsXMLValidationUnitTestCase,testStandaloneGossipFullHA,ID,java
wildfly,StandardConfigsXMLValidationUnitTestCase,testStandaloneGossipFullHA,ID,java
wildfly,StandardConfigsXMLValidationUnitTestCase,testStandaloneGossipHA,ID,java
wildfly,StandardConfigsXMLValidationUnitTestCase,testStandaloneGossipHA,ID,java
wildfly,StandardConfigsXMLValidationUnitTestCase,testStandaloneHA,ID,java
wildfly,StandardConfigsXMLValidationUnitTestCase,testStandaloneHA,ID,java
wildfly,StandardConfigsXMLValidationUnitTestCase,testStandaloneHA,ID,java
wildfly,StandardConfigsXMLValidationUnitTestCase,testStandaloneJTS,ID,java
wildfly,StandardConfigsXMLValidationUnitTestCase,testStandaloneJTS,ID,java
wildfly,StandardConfigsXMLValidationUnitTestCase,testStandaloneJTS,ID,java
wildfly,StandardConfigsXMLValidationUnitTestCase,testStandaloneMicroProfile,ID,java
wildfly,StandardConfigsXMLValidationUnitTestCase,testStandaloneMicroProfileHA,ID,java
wildfly,StandardConfigsXMLValidationUnitTestCase,testStandaloneMinimalistic,ID,java
wildfly,StandardConfigsXMLValidationUnitTestCase,testStandaloneMinimalistic,ID,java
wildfly,StandardConfigsXMLValidationUnitTestCase,testStandaloneRTS,ID,java
wildfly,StandardConfigsXMLValidationUnitTestCase,testStandaloneRTS,ID,java
wildfly,StandardConfigsXMLValidationUnitTestCase,testStandaloneRTS,ID,java
wildfly,StandardConfigsXMLValidationUnitTestCase,testStandaloneXTS,ID,java
wildfly,StandardConfigsXMLValidationUnitTestCase,testStandaloneXTS,ID,java
wildfly,StandardConfigsXMLValidationUnitTestCase,testStandaloneXTS,ID,java
wildfly,testStandaloneXTS,testStandaloneMinimalistic,ID,java
wildfly,UndertowSubsystem100TestCase,testRuntime,ID,java
wildfly,UndertowSubsystem110TestCase,testRuntime,ID,java
wildfly,UndertowSubsystem30TestCase,testRuntime,ID,java
wildfly,UndertowSubsystem31TestCase,testRuntime,ID,java
wildfly,UndertowSubsystem40TestCase,testRuntime,ID,java
wildfly,UndertowSubsystem50TestCase,testRuntime,ID,java
wildfly,UndertowSubsystem60TestCase,testRuntime,ID,java
wildfly,UndertowSubsystem70TestCase,testRuntime,ID,java
wildfly,UndertowSubsystem80TestCase,testRuntime,ID,java
wildfly,UndertowSubsystem90TestCase,testRuntime,ID,java
wildfly-core,HelpSupportTestCase,testStandalone,ID,java
wildfly-core,BootScriptInvoker,test,ID,java
elide,EntityDictionaryTest,testGetIdAnnotations,ID,java
elide,EntityDictionaryTest,testGetIdAnnotationsSubClass,ID,java
elide,EntityDictionaryTest,testHiddenFields,ID,java
elide,JsonApiTest,writeListIncluded,ID,java
elide,JsonApiTest,writeSingleIncluded,ID,java
yoctodb,V1StoredIndexTest,buildV1StoredIndex,ID,java
jboot,CaffeineTester,testDue,OD,java
jboot,CaffeineTester,testGet,OD,java
jboot,CaffeineTester,testPut,OD,java
jboot,CaffeineTester,testTtl,OD,java
jboot,EhCacheTester,testGet,OD,java
jboot,EhCacheTester,testPut,OD,java
riptide,MetricsTest,shouldRecordCircuitBreakers,NIO;UD,java
riptide,MetricsTest,shouldRecordRequests,ID;OD-Vic,java
